,Coords,City,Tweet,Timestamp
0,"[-73.76250641740096, 40.72978502455794]",New York City Metro,Bumper to bumper on the Westbound #LIE approaching the Clearview Expressway where a crash past there blocks the right lane #Queens @511NY @1010WINS https://t.co/ba83PZmUeh,2022-02-22 03:05:50+00:00
1,"[-73.76629955021085, 40.733639159376935]",New York City Metro,Bumper to bumper on the Westbound #LIE approaching the Clearview Expressway where a crash past there blocks the right lane #Queens @511NY @1010WINS https://t.co/ba83PZmUeh,2022-02-22 03:05:50+00:00
2,"[-73.7862567191748, 40.784640202107425]",New York City Metro,Bumper to bumper on the Westbound #LIE approaching the Clearview Expressway where a crash past there blocks the right lane #Queens @511NY @1010WINS https://t.co/ba83PZmUeh,2022-02-22 03:05:50+00:00
3,"[-73.78187989526516, 40.768250022441265]",New York City Metro,Bumper to bumper on the Westbound #LIE approaching the Clearview Expressway where a crash past there blocks the right lane #Queens @511NY @1010WINS https://t.co/ba83PZmUeh,2022-02-22 03:05:50+00:00
4,"[-73.77892069571156, 40.76230618532535]",New York City Metro,Bumper to bumper on the Westbound #LIE approaching the Clearview Expressway where a crash past there blocks the right lane #Queens @511NY @1010WINS https://t.co/ba83PZmUeh,2022-02-22 03:05:50+00:00
5,"[-73.77752224487391, 40.76075591353772]",New York City Metro,Bumper to bumper on the Westbound #LIE approaching the Clearview Expressway where a crash past there blocks the right lane #Queens @511NY @1010WINS https://t.co/ba83PZmUeh,2022-02-22 03:05:50+00:00
6,"[-74.00713999999994, 40.71455000000003]",New York City Metro,Bumper to bumper on the Westbound #LIE approaching the Clearview Expressway where a crash past there blocks the right lane #Queens @511NY @1010WINS https://t.co/ba83PZmUeh,2022-02-22 03:05:50+00:00
7,"[-73.82998999999995, 40.714000000000055]",New York City Metro,Bumper to bumper on the Westbound #LIE approaching the Clearview Expressway where a crash past there blocks the right lane #Queens @511NY @1010WINS https://t.co/ba83PZmUeh,2022-02-22 03:05:50+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,"Amazing how perceptions of #transit related danger work. Friends &amp; family members celebrated getting my license, when the chance of dying in a car crash is ~ 1/9,000. They also text concerns about me riding the #subway because of violence. Felony rate is &lt;2 per million riders.",2022-02-22 02:53:00+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,"""The limitless imagination of these genres hit a roadblock when it comes to envisioning other political systems."" #SciFi #Fantasy
https://t.co/JOFz666qGS",2022-02-22 02:50:32+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,Construction on #RFKTriboroughBridge SB from Bronx Span to Manhattan Tolls https://t.co/j10e5EbmXt,2022-02-22 02:50:14+00:00
1,"[-73.92308999999995, 40.82600000000008]",New York City Metro,Construction on #RFKTriboroughBridge SB from Bronx Span to Manhattan Tolls https://t.co/j10e5EbmXt,2022-02-22 02:50:14+00:00
0,"[-73.89723824071548, 40.816923727397295]",New York City Metro,Construction on #6Line NB from Brook Av to Longwood Av https://t.co/oLaGBXcJx5,2022-02-22 02:47:06+00:00
1,"[-73.89184984280355, 40.81373468095857]",New York City Metro,Construction on #6Line NB from Brook Av to Longwood Av https://t.co/oLaGBXcJx5,2022-02-22 02:47:06+00:00
2,"[-73.89815999999996, 40.817480000000046]",New York City Metro,Construction on #6Line NB from Brook Av to Longwood Av https://t.co/oLaGBXcJx5,2022-02-22 02:47:06+00:00
3,"[-74.00713999999994, 40.71455000000003]",New York City Metro,Construction on #6Line NB from Brook Av to Longwood Av https://t.co/oLaGBXcJx5,2022-02-22 02:47:06+00:00
0,"[-73.89723824071548, 40.816923727397295]",New York City Metro,Construction on #6Line NB from Brook Av to Longwood Av https://t.co/IZ2D0bzfYS,2022-02-22 02:47:06+00:00
1,"[-73.89184984280355, 40.81373468095857]",New York City Metro,Construction on #6Line NB from Brook Av to Longwood Av https://t.co/IZ2D0bzfYS,2022-02-22 02:47:06+00:00
2,"[-73.89815999999996, 40.817480000000046]",New York City Metro,Construction on #6Line NB from Brook Av to Longwood Av https://t.co/IZ2D0bzfYS,2022-02-22 02:47:06+00:00
3,"[-74.00713999999994, 40.71455000000003]",New York City Metro,Construction on #6Line NB from Brook Av to Longwood Av https://t.co/IZ2D0bzfYS,2022-02-22 02:47:06+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,Fellow #artists! We need YOU to join @TeamAnnualia so we can continue making the magic happen! Email me if you are interested! #TalesofAnnualia https://t.co/W9mfox4OQZ,2022-02-22 02:34:16+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,@_uniqueb Okay but after living out of New York for about 5 years.. we just visited and the potholes/traffic/construction everywhere is a no from me 😂,2022-02-22 02:33:20+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,Good &amp; Bad Drivers: Car Crash Compilation – 380 [USA &amp; Canada Only] https://t.co/u5tTEBYiqi,2022-02-22 02:27:35+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,Traffic is at a standstill on the Southbound #FDRDrive approaching 79th Street where a stalled car blocks the left lane #Manhattan @511NY @1010WINS https://t.co/oeR8nQVFK9,2022-02-22 02:26:52+00:00
1,"[-73.96439089063273, 40.777397307242246]",New York City Metro,Traffic is at a standstill on the Southbound #FDRDrive approaching 79th Street where a stalled car blocks the left lane #Manhattan @511NY @1010WINS https://t.co/oeR8nQVFK9,2022-02-22 02:26:52+00:00
2,"[-73.96851942901041, 40.778934343971365]",New York City Metro,Traffic is at a standstill on the Southbound #FDRDrive approaching 79th Street where a stalled car blocks the left lane #Manhattan @511NY @1010WINS https://t.co/oeR8nQVFK9,2022-02-22 02:26:52+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,Updated: Construction on #Q33Bus SB at 82 St/30 Av https://t.co/HhGkKz6VJm,2022-02-22 02:10:12+00:00
2,"[-73.85464031560521, 40.70376705509786]",New York City Metro,Updated: Construction on #Q33Bus SB at 82 St/30 Av https://t.co/HhGkKz6VJm,2022-02-22 02:10:12+00:00
3,"[-73.85757746972243, 40.70337665419002]",New York City Metro,Updated: Construction on #Q33Bus SB at 82 St/30 Av https://t.co/HhGkKz6VJm,2022-02-22 02:10:12+00:00
4,"[-73.85846995462592, 40.685025037119644]",New York City Metro,Updated: Construction on #Q33Bus SB at 82 St/30 Av https://t.co/HhGkKz6VJm,2022-02-22 02:10:12+00:00
5,"[-73.71586490595521, 40.73840504080914]",New York City Metro,Updated: Construction on #Q33Bus SB at 82 St/30 Av https://t.co/HhGkKz6VJm,2022-02-22 02:10:12+00:00
6,"[-73.71615990703746, 40.73906002367802]",New York City Metro,Updated: Construction on #Q33Bus SB at 82 St/30 Av https://t.co/HhGkKz6VJm,2022-02-22 02:10:12+00:00
7,"[-73.7254528725649, 40.73784938593374]",New York City Metro,Updated: Construction on #Q33Bus SB at 82 St/30 Av https://t.co/HhGkKz6VJm,2022-02-22 02:10:12+00:00
8,"[-73.71446565739019, 40.73870686679784]",New York City Metro,Updated: Construction on #Q33Bus SB at 82 St/30 Av https://t.co/HhGkKz6VJm,2022-02-22 02:10:12+00:00
9,"[-73.71464091626066, 40.73938288165442]",New York City Metro,Updated: Construction on #Q33Bus SB at 82 St/30 Av https://t.co/HhGkKz6VJm,2022-02-22 02:10:12+00:00
10,"[-73.70964267083208, 40.741212693448446]",New York City Metro,Updated: Construction on #Q33Bus SB at 82 St/30 Av https://t.co/HhGkKz6VJm,2022-02-22 02:10:12+00:00
11,"[-73.8726468966213, 40.72100127165094]",New York City Metro,Updated: Construction on #Q33Bus SB at 82 St/30 Av https://t.co/HhGkKz6VJm,2022-02-22 02:10:12+00:00
12,"[-73.80673967366761, 40.717013866233245]",New York City Metro,Updated: Construction on #Q33Bus SB at 82 St/30 Av https://t.co/HhGkKz6VJm,2022-02-22 02:10:12+00:00
13,"[-73.80074586229142, 40.718308018371204]",New York City Metro,Updated: Construction on #Q33Bus SB at 82 St/30 Av https://t.co/HhGkKz6VJm,2022-02-22 02:10:12+00:00
14,"[-73.79239554868178, 40.720296391244034]",New York City Metro,Updated: Construction on #Q33Bus SB at 82 St/30 Av https://t.co/HhGkKz6VJm,2022-02-22 02:10:12+00:00
15,"[-73.82932993296038, 40.71051004608651]",New York City Metro,Updated: Construction on #Q33Bus SB at 82 St/30 Av https://t.co/HhGkKz6VJm,2022-02-22 02:10:12+00:00
16,"[-73.82887311978959, 40.71225390992476]",New York City Metro,Updated: Construction on #Q33Bus SB at 82 St/30 Av https://t.co/HhGkKz6VJm,2022-02-22 02:10:12+00:00
17,"[-73.82893198924894, 40.711739515786356]",New York City Metro,Updated: Construction on #Q33Bus SB at 82 St/30 Av https://t.co/HhGkKz6VJm,2022-02-22 02:10:12+00:00
18,"[-73.75448003963109, 40.73255462822412]",New York City Metro,Updated: Construction on #Q33Bus SB at 82 St/30 Av https://t.co/HhGkKz6VJm,2022-02-22 02:10:12+00:00
19,"[-73.81960862983489, 40.71366210127422]",New York City Metro,Updated: Construction on #Q33Bus SB at 82 St/30 Av https://t.co/HhGkKz6VJm,2022-02-22 02:10:12+00:00
0,"[-73.91840492091998, 40.557145022580926]",New York City Metro,"CLEARED HUDSON VALLEY: Vehicle on fire: SB on I-87 exit 18-exit 17: Right lane blocked: Incident clear, delays may exist.",2022-02-22 02:06:16+00:00
1,"[-73.98097739202016, 40.69443902325706]",New York City Metro,"CLEARED HUDSON VALLEY: Vehicle on fire: SB on I-87 exit 18-exit 17: Right lane blocked: Incident clear, delays may exist.",2022-02-22 02:06:16+00:00
2,"[-73.98054658297517, 40.69070287028413]",New York City Metro,"CLEARED HUDSON VALLEY: Vehicle on fire: SB on I-87 exit 18-exit 17: Right lane blocked: Incident clear, delays may exist.",2022-02-22 02:06:16+00:00
3,"[-73.91280653364834, 40.68578596340686]",New York City Metro,"CLEARED HUDSON VALLEY: Vehicle on fire: SB on I-87 exit 18-exit 17: Right lane blocked: Incident clear, delays may exist.",2022-02-22 02:06:16+00:00
4,"[-73.98101224313615, 40.70421395903273]",New York City Metro,"CLEARED HUDSON VALLEY: Vehicle on fire: SB on I-87 exit 18-exit 17: Right lane blocked: Incident clear, delays may exist.",2022-02-22 02:06:16+00:00
6,"[-74.05544987602879, 40.59990070236958]",New York City Metro,"CLEARED HUDSON VALLEY: Vehicle on fire: SB on I-87 exit 18-exit 17: Right lane blocked: Incident clear, delays may exist.",2022-02-22 02:06:16+00:00
7,"[-74.15011535720434, 40.625620722128865]",New York City Metro,"CLEARED HUDSON VALLEY: Vehicle on fire: SB on I-87 exit 18-exit 17: Right lane blocked: Incident clear, delays may exist.",2022-02-22 02:06:16+00:00
8,"[-74.08166308781392, 40.62473167878038]",New York City Metro,"CLEARED HUDSON VALLEY: Vehicle on fire: SB on I-87 exit 18-exit 17: Right lane blocked: Incident clear, delays may exist.",2022-02-22 02:06:16+00:00
9,"[-73.92949910604865, 40.80073892658418]",New York City Metro,"CLEARED HUDSON VALLEY: Vehicle on fire: SB on I-87 exit 18-exit 17: Right lane blocked: Incident clear, delays may exist.",2022-02-22 02:06:16+00:00
10,"[-73.92945693593006, 40.799612393250044]",New York City Metro,"CLEARED HUDSON VALLEY: Vehicle on fire: SB on I-87 exit 18-exit 17: Right lane blocked: Incident clear, delays may exist.",2022-02-22 02:06:16+00:00
11,"[-73.93066835397232, 40.86976234316364]",New York City Metro,"CLEARED HUDSON VALLEY: Vehicle on fire: SB on I-87 exit 18-exit 17: Right lane blocked: Incident clear, delays may exist.",2022-02-22 02:06:16+00:00
12,"[-73.93111928211157, 40.86680047574858]",New York City Metro,"CLEARED HUDSON VALLEY: Vehicle on fire: SB on I-87 exit 18-exit 17: Right lane blocked: Incident clear, delays may exist.",2022-02-22 02:06:16+00:00
13,"[-73.84420729756118, 40.6646656301497]",New York City Metro,"CLEARED HUDSON VALLEY: Vehicle on fire: SB on I-87 exit 18-exit 17: Right lane blocked: Incident clear, delays may exist.",2022-02-22 02:06:16+00:00
14,"[-73.82405206649902, 40.793558123653504]",New York City Metro,"CLEARED HUDSON VALLEY: Vehicle on fire: SB on I-87 exit 18-exit 17: Right lane blocked: Incident clear, delays may exist.",2022-02-22 02:06:16+00:00
15,"[-73.82358992184679, 40.79174635503255]",New York City Metro,"CLEARED HUDSON VALLEY: Vehicle on fire: SB on I-87 exit 18-exit 17: Right lane blocked: Incident clear, delays may exist.",2022-02-22 02:06:16+00:00
16,"[-73.7927598572705, 40.71921613047106]",New York City Metro,"CLEARED HUDSON VALLEY: Vehicle on fire: SB on I-87 exit 18-exit 17: Right lane blocked: Incident clear, delays may exist.",2022-02-22 02:06:16+00:00
17,"[-73.90195992025637, 40.72620004682159]",New York City Metro,"CLEARED HUDSON VALLEY: Vehicle on fire: SB on I-87 exit 18-exit 17: Right lane blocked: Incident clear, delays may exist.",2022-02-22 02:06:16+00:00
18,"[-73.79375021183613, 40.71853026134311]",New York City Metro,"CLEARED HUDSON VALLEY: Vehicle on fire: SB on I-87 exit 18-exit 17: Right lane blocked: Incident clear, delays may exist.",2022-02-22 02:06:16+00:00
19,"[-73.8358799292873, 40.8216500379246]",New York City Metro,"CLEARED HUDSON VALLEY: Vehicle on fire: SB on I-87 exit 18-exit 17: Right lane blocked: Incident clear, delays may exist.",2022-02-22 02:06:16+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,@StevieVanZandt Super corrupt and despicably disgusting. Tiger Woods barely made it out alive from his last spectacular car crash. This is what he wants to do with his life that was spared? Partner with a traitor who stole state secrets and incited an insurrection.,2022-02-22 02:05:21+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,"@TheView I missed this??? Ah, man! But YES! Guests should honor the host's request not to wear shoes in their home unless they doing construction or work in the house. If you're just visiting, respect the rules. #TheView",2022-02-22 01:57:08+00:00
0,"[-73.90233163066033, 40.70735842509811]",New York City Metro,Westbound Q55 buses have resumed making normal stops on Palmetto St after construction on Palmetto St between Irving Ave and Ridgewood Pl was completed. https://t.co/28S5roeopF,2022-02-22 01:56:57+00:00
1,"[-74.00713999999994, 40.71455000000003]",New York City Metro,Westbound Q55 buses have resumed making normal stops on Palmetto St after construction on Palmetto St between Irving Ave and Ridgewood Pl was completed. https://t.co/28S5roeopF,2022-02-22 01:56:57+00:00
2,"[-73.90389612837768, 40.69305426940355]",New York City Metro,Westbound Q55 buses have resumed making normal stops on Palmetto St after construction on Palmetto St between Irving Ave and Ridgewood Pl was completed. https://t.co/28S5roeopF,2022-02-22 01:56:57+00:00
3,"[-73.89508999999998, 40.70074000000005]",New York City Metro,Westbound Q55 buses have resumed making normal stops on Palmetto St after construction on Palmetto St between Irving Ave and Ridgewood Pl was completed. https://t.co/28S5roeopF,2022-02-22 01:56:57+00:00
8,"[-73.91306388415472, 40.69745605336916]",New York City Metro,Westbound Q55 buses have resumed making normal stops on Palmetto St after construction on Palmetto St between Irving Ave and Ridgewood Pl was completed. https://t.co/28S5roeopF,2022-02-22 01:56:57+00:00
9,"[-73.91721570698726, 40.6932599473846]",New York City Metro,Westbound Q55 buses have resumed making normal stops on Palmetto St after construction on Palmetto St between Irving Ave and Ridgewood Pl was completed. https://t.co/28S5roeopF,2022-02-22 01:56:57+00:00
10,"[-73.9146232278816, 40.69915659975769]",New York City Metro,Westbound Q55 buses have resumed making normal stops on Palmetto St after construction on Palmetto St between Irving Ave and Ridgewood Pl was completed. https://t.co/28S5roeopF,2022-02-22 01:56:57+00:00
11,"[-73.91034881419462, 40.69796112905118]",New York City Metro,Westbound Q55 buses have resumed making normal stops on Palmetto St after construction on Palmetto St between Irving Ave and Ridgewood Pl was completed. https://t.co/28S5roeopF,2022-02-22 01:56:57+00:00
12,"[-74.09818991278215, 40.63288004399878]",New York City Metro,Westbound Q55 buses have resumed making normal stops on Palmetto St after construction on Palmetto St between Irving Ave and Ridgewood Pl was completed. https://t.co/28S5roeopF,2022-02-22 01:56:57+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,"@shadow @christofspieler Smithfield crossing to south Attleboro MBTA would capture a lot of routes and traffic, albeit the land use is meh. More so a crosstown connector",2022-02-22 01:55:00+00:00
0,"[-73.90233163066033, 40.70735842509811]",New York City Metro,Eastbound B52 buses have resumed making normal stops on Palmetto St after construction on Palmetto St between Irving Ave and Ridgewood Pl was completed. https://t.co/oiZ3gDImkY,2022-02-22 01:52:57+00:00
1,"[-74.00713999999994, 40.71455000000003]",New York City Metro,Eastbound B52 buses have resumed making normal stops on Palmetto St after construction on Palmetto St between Irving Ave and Ridgewood Pl was completed. https://t.co/oiZ3gDImkY,2022-02-22 01:52:57+00:00
2,"[-73.90389612837768, 40.69305426940355]",New York City Metro,Eastbound B52 buses have resumed making normal stops on Palmetto St after construction on Palmetto St between Irving Ave and Ridgewood Pl was completed. https://t.co/oiZ3gDImkY,2022-02-22 01:52:57+00:00
3,"[-73.89508999999998, 40.70074000000005]",New York City Metro,Eastbound B52 buses have resumed making normal stops on Palmetto St after construction on Palmetto St between Irving Ave and Ridgewood Pl was completed. https://t.co/oiZ3gDImkY,2022-02-22 01:52:57+00:00
8,"[-73.91306388415472, 40.69745605336916]",New York City Metro,Eastbound B52 buses have resumed making normal stops on Palmetto St after construction on Palmetto St between Irving Ave and Ridgewood Pl was completed. https://t.co/oiZ3gDImkY,2022-02-22 01:52:57+00:00
9,"[-73.91721570698726, 40.6932599473846]",New York City Metro,Eastbound B52 buses have resumed making normal stops on Palmetto St after construction on Palmetto St between Irving Ave and Ridgewood Pl was completed. https://t.co/oiZ3gDImkY,2022-02-22 01:52:57+00:00
10,"[-73.9146232278816, 40.69915659975769]",New York City Metro,Eastbound B52 buses have resumed making normal stops on Palmetto St after construction on Palmetto St between Irving Ave and Ridgewood Pl was completed. https://t.co/oiZ3gDImkY,2022-02-22 01:52:57+00:00
11,"[-73.91034881419462, 40.69796112905118]",New York City Metro,Eastbound B52 buses have resumed making normal stops on Palmetto St after construction on Palmetto St between Irving Ave and Ridgewood Pl was completed. https://t.co/oiZ3gDImkY,2022-02-22 01:52:57+00:00
12,"[-74.09818991278215, 40.63288004399878]",New York City Metro,Eastbound B52 buses have resumed making normal stops on Palmetto St after construction on Palmetto St between Irving Ave and Ridgewood Pl was completed. https://t.co/oiZ3gDImkY,2022-02-22 01:52:57+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,Shaina introduces him as her fiancé. Shaina's brothers are putting them both through the wringer. This is feeling like hometowns on The Bachelor. They warm to him while discussing construction and dirt biking (lol),2022-02-22 01:50:25+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,"😭😭😭 … Oh man .. 

Side Note: DW a traffic cop?! LMAO 🤣 https://t.co/Bb7ZZHRaYN",2022-02-22 01:46:35+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,"CLEARED BUFFALO: Injury crash: NB on I-190 exit 21-rte. 384: Right lane blocked: Incident clear, delays may exist.",2022-02-22 01:41:09+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,Or this guy. Blocking traffic because you are a lazy piece of shit isn’t the move my guy. https://t.co/12Uu0kvpSq,2022-02-22 01:34:40+00:00
0,"[-73.99382321799739, 40.687742778628795]",New York City Metro,Construction on #I278 WB from Congress Street to Summit Street https://t.co/aWXS93uHvd,2022-02-22 01:34:00+00:00
1,"[-74.00518788547355, 40.682691751056964]",New York City Metro,Construction on #I278 WB from Congress Street to Summit Street https://t.co/aWXS93uHvd,2022-02-22 01:34:00+00:00
2,"[-74.24437830396774, 40.508998897087174]",New York City Metro,Construction on #I278 WB from Congress Street to Summit Street https://t.co/aWXS93uHvd,2022-02-22 01:34:00+00:00
3,"[-74.00713999999994, 40.71455000000003]",New York City Metro,Construction on #I278 WB from Congress Street to Summit Street https://t.co/aWXS93uHvd,2022-02-22 01:34:00+00:00
5,"[-73.92809740666057, 40.7882668129267]",New York City Metro,Construction on #I278 WB from Congress Street to Summit Street https://t.co/aWXS93uHvd,2022-02-22 01:34:00+00:00
6,"[-73.92735249332763, 40.72936577439581]",New York City Metro,Construction on #I278 WB from Congress Street to Summit Street https://t.co/aWXS93uHvd,2022-02-22 01:34:00+00:00
7,"[-73.9031813647514, 40.738462024019114]",New York City Metro,Construction on #I278 WB from Congress Street to Summit Street https://t.co/aWXS93uHvd,2022-02-22 01:34:00+00:00
8,"[-73.90438987589646, 40.76756002417187]",New York City Metro,Construction on #I278 WB from Congress Street to Summit Street https://t.co/aWXS93uHvd,2022-02-22 01:34:00+00:00
9,"[-73.91003510339367, 40.76889294191664]",New York City Metro,Construction on #I278 WB from Congress Street to Summit Street https://t.co/aWXS93uHvd,2022-02-22 01:34:00+00:00
10,"[-73.92124526630631, 40.77317958430321]",New York City Metro,Construction on #I278 WB from Congress Street to Summit Street https://t.co/aWXS93uHvd,2022-02-22 01:34:00+00:00
11,"[-73.91150608034822, 40.8049531404717]",New York City Metro,Construction on #I278 WB from Congress Street to Summit Street https://t.co/aWXS93uHvd,2022-02-22 01:34:00+00:00
12,"[-73.83763178391786, 40.82899547991346]",New York City Metro,Construction on #I278 WB from Congress Street to Summit Street https://t.co/aWXS93uHvd,2022-02-22 01:34:00+00:00
13,"[-73.84898542062899, 40.8274432358253]",New York City Metro,Construction on #I278 WB from Congress Street to Summit Street https://t.co/aWXS93uHvd,2022-02-22 01:34:00+00:00
14,"[-73.90098796528525, 40.810984731092766]",New York City Metro,Construction on #I278 WB from Congress Street to Summit Street https://t.co/aWXS93uHvd,2022-02-22 01:34:00+00:00
15,"[-73.88910555795528, 40.82131417408424]",New York City Metro,Construction on #I278 WB from Congress Street to Summit Street https://t.co/aWXS93uHvd,2022-02-22 01:34:00+00:00
16,"[-73.86204798732155, 40.825721648594346]",New York City Metro,Construction on #I278 WB from Congress Street to Summit Street https://t.co/aWXS93uHvd,2022-02-22 01:34:00+00:00
17,"[-73.87159782089314, 40.82457804909895]",New York City Metro,Construction on #I278 WB from Congress Street to Summit Street https://t.co/aWXS93uHvd,2022-02-22 01:34:00+00:00
18,"[-74.02079465279583, 40.63782953653675]",New York City Metro,Construction on #I278 WB from Congress Street to Summit Street https://t.co/aWXS93uHvd,2022-02-22 01:34:00+00:00
19,"[-74.04018246957217, 40.608084567772174]",New York City Metro,Construction on #I278 WB from Congress Street to Summit Street https://t.co/aWXS93uHvd,2022-02-22 01:34:00+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,"Quick Question @TeamYouTube If I have a channel doing well but want to change the custom URL will that affect things?

Will changing my Custom URL affect my channel as far as traffic or my videos being on suggested videos often?",2022-02-22 01:29:11+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,Good &amp; Bad Drivers: Car Crash Compilation – 342 [USA &amp; Canada Only] https://t.co/bMhZblBRXM,2022-02-22 01:25:41+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,"Stephen Marley ft. Damien Marley - The Traffic Jam
listen live https://t.co/oszd4AXeqx",2022-02-22 01:25:04+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,"#SuccessOnline Extremely fast growth of your email audience begins with generating traffic, view the video right here https://t.co/fGgbFMnGOc https://t.co/0A1ki27u7q",2022-02-22 01:17:59+00:00
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,Construction on #Q33Bus SB at 82 St/30 Av https://t.co/HhGkKz6VJm,2022-02-22 01:09:59+00:00
1,"[-73.85464031560521, 40.70376705509786]",New York City Metro,Construction on #Q33Bus SB at 82 St/30 Av https://t.co/HhGkKz6VJm,2022-02-22 01:09:59+00:00
2,"[-73.85757746972243, 40.70337665419002]",New York City Metro,Construction on #Q33Bus SB at 82 St/30 Av https://t.co/HhGkKz6VJm,2022-02-22 01:09:59+00:00
3,"[-73.85846995462592, 40.685025037119644]",New York City Metro,Construction on #Q33Bus SB at 82 St/30 Av https://t.co/HhGkKz6VJm,2022-02-22 01:09:59+00:00
4,"[-73.71586490595521, 40.73840504080914]",New York City Metro,Construction on #Q33Bus SB at 82 St/30 Av https://t.co/HhGkKz6VJm,2022-02-22 01:09:59+00:00
5,"[-73.71615990703746, 40.73906002367802]",New York City Metro,Construction on #Q33Bus SB at 82 St/30 Av https://t.co/HhGkKz6VJm,2022-02-22 01:09:59+00:00
6,"[-73.7254528725649, 40.73784938593374]",New York City Metro,Construction on #Q33Bus SB at 82 St/30 Av https://t.co/HhGkKz6VJm,2022-02-22 01:09:59+00:00
7,"[-73.71446565739019, 40.73870686679784]",New York City Metro,Construction on #Q33Bus SB at 82 St/30 Av https://t.co/HhGkKz6VJm,2022-02-22 01:09:59+00:00
8,"[-73.71464091626066, 40.73938288165442]",New York City Metro,Construction on #Q33Bus SB at 82 St/30 Av https://t.co/HhGkKz6VJm,2022-02-22 01:09:59+00:00
9,"[-73.70964267083208, 40.741212693448446]",New York City Metro,Construction on #Q33Bus SB at 82 St/30 Av https://t.co/HhGkKz6VJm,2022-02-22 01:09:59+00:00
10,"[-73.8726468966213, 40.72100127165094]",New York City Metro,Construction on #Q33Bus SB at 82 St/30 Av https://t.co/HhGkKz6VJm,2022-02-22 01:09:59+00:00
11,"[-73.80673967366761, 40.717013866233245]",New York City Metro,Construction on #Q33Bus SB at 82 St/30 Av https://t.co/HhGkKz6VJm,2022-02-22 01:09:59+00:00
12,"[-73.80074586229142, 40.718308018371204]",New York City Metro,Construction on #Q33Bus SB at 82 St/30 Av https://t.co/HhGkKz6VJm,2022-02-22 01:09:59+00:00
13,"[-73.79239554868178, 40.720296391244034]",New York City Metro,Construction on #Q33Bus SB at 82 St/30 Av https://t.co/HhGkKz6VJm,2022-02-22 01:09:59+00:00
14,"[-73.82932993296038, 40.71051004608651]",New York City Metro,Construction on #Q33Bus SB at 82 St/30 Av https://t.co/HhGkKz6VJm,2022-02-22 01:09:59+00:00
15,"[-73.82887311978959, 40.71225390992476]",New York City Metro,Construction on #Q33Bus SB at 82 St/30 Av https://t.co/HhGkKz6VJm,2022-02-22 01:09:59+00:00
16,"[-73.82893198924894, 40.711739515786356]",New York City Metro,Construction on #Q33Bus SB at 82 St/30 Av https://t.co/HhGkKz6VJm,2022-02-22 01:09:59+00:00
17,"[-73.75448003963109, 40.73255462822412]",New York City Metro,Construction on #Q33Bus SB at 82 St/30 Av https://t.co/HhGkKz6VJm,2022-02-22 01:09:59+00:00
18,"[-73.81960862983489, 40.71366210127422]",New York City Metro,Construction on #Q33Bus SB at 82 St/30 Av https://t.co/HhGkKz6VJm,2022-02-22 01:09:59+00:00
19,"[-73.82179444578448, 40.71466471294732]",New York City Metro,Construction on #Q33Bus SB at 82 St/30 Av https://t.co/HhGkKz6VJm,2022-02-22 01:09:59+00:00
0,"[-73.91840492091998, 40.557145022580926]",New York City Metro,HUDSON VALLEY: Vehicle on fire: SB on I-87 exit 18-exit 17: Right lane blocked,2022-02-22 01:08:49+00:00
1,"[-73.98097739202016, 40.69443902325706]",New York City Metro,HUDSON VALLEY: Vehicle on fire: SB on I-87 exit 18-exit 17: Right lane blocked,2022-02-22 01:08:49+00:00
2,"[-73.98054658297517, 40.69070287028413]",New York City Metro,HUDSON VALLEY: Vehicle on fire: SB on I-87 exit 18-exit 17: Right lane blocked,2022-02-22 01:08:49+00:00
3,"[-73.91280653364834, 40.68578596340686]",New York City Metro,HUDSON VALLEY: Vehicle on fire: SB on I-87 exit 18-exit 17: Right lane blocked,2022-02-22 01:08:49+00:00
4,"[-73.98101224313615, 40.70421395903273]",New York City Metro,HUDSON VALLEY: Vehicle on fire: SB on I-87 exit 18-exit 17: Right lane blocked,2022-02-22 01:08:49+00:00
6,"[-74.05544987602879, 40.59990070236958]",New York City Metro,HUDSON VALLEY: Vehicle on fire: SB on I-87 exit 18-exit 17: Right lane blocked,2022-02-22 01:08:49+00:00
